WKT,osm_id,name,ref,type,oneway,bridge,maxspeed
"MULTILINESTRING ((-88.982343 42.5193419,-88.9822279 42.5194015,-88.9818609 42.5195917,-88.9815204 42.5197689,-88.9812782 42.5198949,-88.9806525 42.5202204,-88.9805995 42.520248,-88.9801868 42.5204627,-88.9799381 42.5205921,-88.9798999 42.520612,-88.9798485 42.5206465,-88.9797962 42.5206897,-88.9797416 42.5207455,-88.9797007 42.5208061,-88.9796838 42.520868,-88.9796812 42.5209169,-88.979676 42.5220702))",914925847,Kennedy Drive,,residential,0,0,
"MULTILINESTRING ((-88.9927057 42.5277089,-88.993287 42.528093,-88.993795 42.528443,-88.994105 42.528645,-88.994763 42.529012,-88.995264 42.529227,-88.995499 42.529321,-88.995886 42.529456,-88.996277 42.529569,-88.996644 42.52966,-88.996983 42.529772,-88.997286 42.529916,-88.997556 42.53009,-88.997785 42.530294,-88.997971 42.530523,-88.998111 42.530765,-88.998228 42.531004,-88.99836 42.531253,-88.998509 42.531476,-88.99869 42.531682,-88.998908 42.531879,-88.999392 42.532273,-88.999994 42.532759,-89.000587 42.533127))",914925850,Cranston Road,,tertiary,0,0,
"MULTILINESTRING ((-89.000587 42.533127,-88.998443 42.5353486,-88.9983949 42.5353924,-88.998362 42.535431,-88.996748 42.537188,-88.995562 42.538526,-88.994805 42.539363,-88.994353 42.539773,-88.99374 42.5403248,-88.99284 42.541135,-88.9925178 42.5414464))",914925851,Shopiere Road,CTH S,secondary,0,0,
"MULTILINESTRING ((-89.01187 42.5235639,-89.0118599 42.5242581))",914925852,Prairie Avenue,CTH G,secondary,0,0,25
"MULTILINESTRING ((-89.0109205 42.5248914,-89.010844 42.5248795,-89.0107794 42.5248757,-89.0105116 42.5248741))",914925854,Moccasin Trail,,residential,0,0,
"MULTILINESTRING ((-89.0185226 42.5047236,-89.0184467 42.5048076,-89.0177358 42.5055944,-89.0175051 42.5058403,-89.0174325 42.5059248,-89.0171308 42.5062759,-89.0170035 42.506424))",914925855,Milwaukee Road,,tertiary,0,0,25
"MULTILINESTRING ((-89.0185226 42.5047236,-89.0183951 42.5047122,-89.0183578 42.5047089,-89.0152715 42.5046678,-89.0140709 42.5046518,-89.0133579 42.5046435,-89.0129883 42.5046471,-89.0129594 42.5046467,-89.0109838 42.504617))",914925856,Emerson Street,,residential,0,0,25
"MULTILINESTRING ((-89.0296876 42.504706,-89.0295537 42.504717,-89.0294331 42.5047156,-89.0283551 42.5047073,-89.028209 42.504694,-89.0280939 42.5046947,-89.0270204 42.5047012,-89.0268259 42.5047024))",914925857,Emerson Street,,residential,0,0,25
"MULTILINESTRING ((-89.0268768 42.4996777,-89.0268759 42.4997543,-89.0268573 42.5012698,-89.0268561 42.5013709))",914925858,Park Avenue,,tertiary,0,0,30
"MULTILINESTRING ((-89.0268561 42.5013709,-89.0266925 42.5013715,-89.0256181 42.5013753,-89.0254756 42.5013758,-89.0253519 42.5013765,-89.024271 42.5013828,-89.0241364 42.5013836,-89.0239961 42.5013831,-89.022931 42.5013796,-89.0227965 42.5013797,-89.0226629 42.5013796,-89.0218987 42.5013788,-89.0218057 42.5013818,-89.021706 42.5013921,-89.0216288 42.5014049))",914925859,Bushnell Street,,tertiary,0,0,30
"MULTILINESTRING ((-89.0336331 42.4996407,-89.0336339 42.4997482,-89.0336363 42.5000494,-89.0336379 42.5002602,-89.0336341 42.5005109,-89.0336329 42.5005867,-89.033608 42.500736,-89.033553 42.500867,-89.033452 42.501074,-89.0333232 42.5012835,-89.033281 42.501352))",914925860,Pleasant Street,US 51,primary,0,0,25
"MULTILINESTRING ((-89.011764 42.53222,-89.0117331 42.5335886,-89.0117332 42.5338438,-89.0117334 42.5341075,-89.0117336 42.5345149))",914929279,Prairie Avenue,CTH G,secondary,0,0,35
"MULTILINESTRING ((-89.011764 42.53222,-89.01194 42.5322217,-89.0134312 42.5322363,-89.0144175 42.5322459))",914929280,Cranston Road,,tertiary,0,0,
"MULTILINESTRING ((-89.0116003 42.5462032,-89.0116208 42.5461081,-89.0116354 42.5460541,-89.0116427 42.5459987,-89.0116506 42.5457146,-89.0116629 42.5452215,-89.0116721 42.5446211,-89.0116682 42.5444159,-89.0116619 42.544288,-89.0116384 42.5441126))",914929281,Prairie Avenue,CTH G,secondary,1,0,35
"MULTILINESTRING ((-89.011585 42.5467418,-89.0109488 42.5467457,-89.010694 42.5467472,-89.010356 42.5467493,-89.0092539 42.546756,-89.0089604 42.5467573,-89.0076134 42.5467635))",914929282,West Hart Road,,residential,0,0,
"MULTILINESTRING ((-89.0076134 42.5467635,-89.0067387 42.5467695))",914929284,West Hart Road,,residential,0,0,
"MULTILINESTRING ((-89.0074129 42.5496581,-89.006612 42.5496649))",914929288,Huebbe Parkway,,residential,0,0,
"MULTILINESTRING ((-89.010418 42.5496415,-89.0103409 42.5496498,-89.0101199 42.549651,-89.0098642 42.5496559,-89.0096215 42.5496561,-89.0093915 42.5496563,-89.0084001 42.5496572,-89.0074129 42.5496581))",914929289,Huebbe Parkway,,residential,0,0,
"MULTILINESTRING ((-89.006651 42.552707,-89.003687 42.552735))",914929290,Colony Court,,residential,0,0,
"MULTILINESTRING ((-89.011551 42.552694,-89.0115029 42.5539967))",914929291,Prairie Avenue,CTH G,secondary,0,0,35
"MULTILINESTRING ((-89.0260114 42.5542699,-89.0257543 42.5541897,-89.0256036 42.5541487,-89.0254703 42.5541186,-89.025358 42.5541045,-89.0252211 42.5540943,-89.0249368 42.5540866,-89.0249112 42.5540864,-89.024274 42.5540811,-89.0234733 42.554074,-89.0226422 42.5540666,-89.0215567 42.5540569,-89.0209744 42.5540515,-89.0202838 42.5540439,-89.019598 42.5540432))",914929292,East Inman Parkway,,secondary,0,0,25
"MULTILINESTRING ((-89.019677 42.549471,-89.0196684 42.5501792,-89.0196647 42.5504804,-89.0196564 42.5511638))",914929293,Graybill Drive,,residential,0,0,
"MULTILINESTRING ((-89.0115454 42.5511236,-89.0115482 42.5519065,-89.0115505 42.5525604,-89.011551 42.552694))",914929294,Prairie Avenue,CTH G,secondary,0,0,35
"MULTILINESTRING ((-89.0365644 42.4961531,-89.0365313 42.4963309,-89.0365038 42.4964782,-89.0364957 42.4965217))",914932174,State Street,WI 213,primary,0,0,
"MULTILINESTRING ((-88.9747342 42.5134669,-88.9749318 42.5132545,-88.9755578 42.5126382,-88.9757534 42.5124629,-88.9759328 42.5122691,-88.9760695 42.5121161,-88.9761965 42.5119535,-88.9762558 42.5118676,-88.9762827 42.5118302,-88.9763169 42.511765,-88.9763875 42.5116379,-88.9764451 42.5115196,-88.9765043 42.5113828,-88.9765642 42.5112281,-88.9766099 42.5110385,-88.9766453 42.5108654,-88.9766627 42.5107243,-88.9766775 42.5105794,-88.9766835 42.5103253))",914932180,Gateway Boulevard,,secondary,1,0,
"MULTILINESTRING ((-88.9766835 42.5103253,-88.9765116 42.5103246))",914932181,Colley Road,,tertiary,0,0,35
"MULTILINESTRING ((-89.0393236 42.5184309,-89.0393162 42.5187607,-89.0393109 42.5189968))",914936181,Shore Drive,,residential,0,0,
"MULTILINESTRING ((-89.0416662 42.5188789,-89.0414595 42.5189091,-89.0412201 42.5189382,-89.040922 42.5189531,-89.0393109 42.5189968))",914936182,Maple Avenue,,tertiary,1,0,
"MULTILINESTRING ((-89.0348045 42.523731,-89.0348267 42.5236148,-89.0348388 42.5235323,-89.0348439 42.5234582,-89.0348439 42.523386,-89.0348286 42.523194,-89.0348189 42.523121,-89.0347996 42.5229993,-89.0347802 42.5228852,-89.0347202 42.5225275,-89.0347066 42.5224467,-89.034685 42.5223122))",914936183,South Riverside Drive,US 51,primary,1,0,35
"MULTILINESTRING ((-89.035133 42.5221423,-89.034881 42.522229,-89.034804 42.5222616,-89.0347493 42.5222848,-89.034685 42.5223122))",914936184,Henry Avenue,,tertiary,1,0,
"MULTILINESTRING ((-89.034685 42.5223122,-89.0346558 42.5221993,-89.0345625 42.521838,-89.0344185 42.5213143,-89.0343465 42.521079,-89.0342155 42.5207165,-89.0338832 42.5198539,-89.0337858 42.5196038,-89.0337791 42.5195866,-89.0336328 42.5192485,-89.0334644 42.5189053,-89.0333729 42.5187187,-89.0333135 42.5185977,-89.03328 42.5185295,-89.033258 42.5184787))",914936185,South Riverside Drive,US 51,primary,1,0,35
"MULTILINESTRING ((-89.0312196 42.5220934,-89.0312338 42.5225978,-89.0312362 42.5226819))",914936192,Glen Avenue,,residential,0,0,
"MULTILINESTRING ((-89.0331579 42.5226906,-89.0329371 42.5226896,-89.032891 42.5226894,-89.0328353 42.5226891,-89.0318794 42.5226848,-89.0312362 42.5226819))",914936193,Henry Avenue,,tertiary,0,0,
"MULTILINESTRING ((-89.024101 42.5080526,-89.0241013 42.5081516,-89.024105 42.509524,-89.0241098 42.5110223,-89.0241101 42.5111143,-89.0241101 42.5111876,-89.0241106 42.5129743,-89.0241106 42.5130585))",914936194,Wisconsin Avenue,,residential,0,0,
"MULTILINESTRING ((-89.024101 42.5080526,-89.0240046 42.5080536))",914936195,Woodward Avenue,,tertiary,0,0,25
"MULTILINESTRING ((-89.024143 42.499658,-89.0239314 42.4996541,-89.0235436 42.499647,-89.0233788 42.4996403,-89.0233099 42.4996315,-89.023205 42.4996094,-89.0231361 42.4995829,-89.0230432 42.4995321,-89.0228813 42.4994061,-89.0227165 42.4992669,-89.0226656 42.4992073,-89.0226086 42.4991277,-89.0225667 42.4990482,-89.0225307 42.4989576,-89.0225173 42.498914,-89.022523 42.498689,-89.0225367 42.4986438,-89.0225595 42.4985686))",914936196,East Grand Avenue,,residential,0,0,25
"MULTILINESTRING ((-89.043826 42.4962795,-89.0466003 42.4962572))",914936198,Shirland Avenue,,tertiary,0,0,
"MULTILINESTRING ((-89.0465933 42.4992424,-89.0417982 42.49928))",914936199,Highland Avenue,,residential,0,0,
"MULTILINESTRING ((-89.0466003 42.4962572,-89.0466049 42.4972437,-89.0466049 42.4974371,-89.0465991 42.498185,-89.0465991 42.4982538,-89.0465933 42.4992424))",914936200,8th Street,,residential,0,0,
"MULTILINESTRING ((-89.0514652 42.4992618,-89.0514786 42.4998957,-89.0514786 42.5001837,-89.0514669 42.5008026,-89.051459 42.5017429))",914936201,Hackett Street,,tertiary,0,0,
"MULTILINESTRING ((-89.0514616 42.4989774,-89.0514652 42.4992618))",914936202,Hackett Street,,tertiary,0,0,
"MULTILINESTRING ((-89.0514616 42.4989774,-89.053927 42.4989802,-89.0545508 42.4989802,-89.0563813 42.4989759))",914936203,Highland Avenue,,residential,0,0,
"MULTILINESTRING ((-89.0563677 42.4962736,-89.0563776 42.497156,-89.0563882 42.4976153,-89.0563917 42.4980745,-89.0563813 42.4989759))",914936204,McKinley Avenue,,tertiary,0,0,
"MULTILINESTRING ((-89.051459 42.5017429,-89.0539296 42.5017215,-89.0564083 42.5017168))",914936205,West Grand Avenue,,residential,0,0,
"MULTILINESTRING ((-89.0563813 42.4989759,-89.0563872 42.4994358,-89.0563813 42.4999,-89.0563927 42.5008094,-89.0563879 42.5012838,-89.0564083 42.5017168))",914936206,McKinley Avenue,,tertiary,0,0,
"MULTILINESTRING ((-89.0564083 42.5017168,-89.0575966 42.501723,-89.0588632 42.5017297,-89.061316 42.50171))",914936207,West Grand Avenue,,residential,0,0,
"MULTILINESTRING ((-89.0612571 42.4962799,-89.0612793 42.4971664,-89.0612829 42.4980772,-89.061294 42.4989903,-89.061295 42.499889,-89.061297 42.500155,-89.0613066 42.5008113,-89.0613115 42.5012769,-89.061316 42.50171))",914936208,Townline Avenue,,residential,0,0,
"MULTILINESTRING ((-89.061316 42.50171,-89.0613159 42.5026382,-89.0613294 42.5035589,-89.0613399 42.5040071,-89.061345 42.504438,-89.061346 42.5049061,-89.061347 42.505353,-89.0613517 42.5058329,-89.0613682 42.506284,-89.0613694 42.5067262,-89.0613702 42.5071969,-89.0613729 42.5076366,-89.0613863 42.5078188,-89.0613779 42.5084512,-89.0613827 42.5092648,-89.0613985 42.5108558))",914936209,Townline Avenue,,residential,0,0,
"MULTILINESTRING ((-89.0557138 42.510827,-89.0559341 42.5108258,-89.0564428 42.5108281,-89.0577277 42.510832,-89.0589512 42.5108302,-89.0601741 42.510833,-89.0613985 42.5108558))",914936210,East Liberty Avenue,WI 81,primary,0,0,
"MULTILINESTRING ((-89.0662327 42.5182903,-89.0661858 42.5181775,-89.0661728 42.5180663,-89.066181 42.5178508,-89.0661828 42.5176,-89.0662043 42.5145285,-89.0662341 42.5108872))",914936211,Division Street,,residential,0,0,
"MULTILINESTRING ((-89.0613985 42.5108558,-89.0618221 42.5108566,-89.0624638 42.5108641,-89.0626131 42.5108639,-89.0638258 42.5108756,-89.0662341 42.5108872))",914936212,East Liberty Avenue,WI 81,primary,0,0,
"MULTILINESTRING ((-89.0662327 42.5182903,-89.0661678 42.5183324,-89.0657875 42.5186093))",914936213,Whipple Street,,residential,0,0,
"MULTILINESTRING ((-89.0657875 42.5186093,-89.065394 42.5183045,-89.0652261 42.5181744,-89.0649176 42.5179369,-89.064863 42.5178949,-89.0646731 42.5177487,-89.0642355 42.5174118,-89.063977 42.5172179,-89.06376 42.5170467,-89.0629904 42.5164313,-89.0624313 42.5160227,-89.0623256 42.5159455,-89.062088 42.5157647,-89.0618797 42.5156063,-89.0616443 42.5154053,-89.0613524 42.5151822,-89.0612852 42.5151251,-89.060489 42.5145134,-89.0600686 42.5141978,-89.0589106 42.5133137,-89.0586163 42.5130834,-89.0582052 42.5127778,-89.0579906 42.5126132,-89.0577401 42.5124179,-89.0569168 42.5117936,-89.0567564 42.5116703,-89.056439 42.5114257,-89.0558154 42.5109008,-89.0557138 42.510827))",914936214,South Madison Road,WI 213,secondary,0,0,
"MULTILINESTRING ((-89.0708753 42.5225142,-89.0700695 42.5218958,-89.0696559 42.5215784,-89.0691034 42.5211543,-89.0687778 42.5209044,-89.0682428 42.5204938,-89.0673489 42.5198077,-89.0666509 42.519272,-89.0664876 42.5191466,-89.0659063 42.5187005,-89.0657875 42.5186093))",914936215,South Madison Road,WI 213,secondary,0,0,
"MULTILINESTRING ((-89.0413448 42.5176838,-89.0414573 42.5181022,-89.0416662 42.5188789))",914936216,6th Street,,tertiary,0,0,
"MULTILINESTRING ((-89.0393109 42.5189968,-89.0393192 42.5191264,-89.0393166 42.5198683,-89.039305 42.520377,-89.039324 42.5208846,-89.039375 42.52116,-89.039465 42.5216108,-89.039509 42.521733,-89.0398395 42.5224811))",914936217,Shore Drive,,residential,0,0,
"MULTILINESTRING ((-89.0407934 42.4965194,-89.0408629 42.4965134,-89.0410968 42.4964932,-89.0412314 42.4964799))",914938604,Shirland Avenue,,tertiary,0,0,
"MULTILINESTRING ((-88.9856753 42.5239588,-88.9857277 42.5240285,-88.9859308 42.524299,-88.9860195 42.524398,-88.9860745 42.5244448,-88.9861276 42.524484,-88.986243 42.5245541))",915839654,Cranston Road,,tertiary,0,0,
"MULTILINESTRING ((-89.038926 42.4984721,-89.0388402 42.4984586,-89.0383603 42.4983698))",915839657,Water Street,,residential,0,0,
"MULTILINESTRING ((-88.9574609 42.518422,-88.9565504 42.5176262,-88.9562979 42.5174537,-88.9560121 42.5173116,-88.9556885 42.5171974,-88.9553631 42.5171289,-88.9550051 42.5170959,-88.9547839 42.5170862))",923705154,Eagles Ridge Road,,residential,0,0,
"MULTILINESTRING ((-88.978254 42.4978242,-88.9781584 42.4978355))",964440140,County Highway P,"WI 67;CTH P",secondary,1,0,55
"MULTILINESTRING ((-88.9783487 42.497813,-88.9783456 42.4976025,-88.9783251 42.4957878))",964440141,Gateway Boulevard,WI 67,secondary,1,0,
"MULTILINESTRING ((-88.9785458 42.4978857,-88.979086 42.4978102,-88.9794225 42.4977629,-88.9800295 42.4976779,-88.9808158 42.4975674,-88.9812413 42.4975053,-88.9813662 42.4974717))",964440142,County Highway P,CTH P,tertiary,1,0,55
"MULTILINESTRING ((-88.9757284 42.5139968,-88.9762643 42.5142806,-88.9766403 42.5144817))",964442314,Cranston Road,,tertiary,0,0,
"MULTILINESTRING ((-88.9877106 42.5434996,-88.9878314 42.5433434,-88.987892 42.5432392,-88.9879324 42.54315,-88.9879795 42.5430359,-88.9880064 42.5429467,-88.9880401 42.5428078,-88.9880468 42.5427235,-88.9880536 42.5424805,-88.98806 42.541697,-88.988067 42.5408538))",964445436,Woodside Drive,,residential,0,0,
"MULTILINESTRING ((-88.9870775 42.5415878,-88.9870775 42.5416919,-88.9870775 42.5417763))",964445437,,,residential,0,0,
"MULTILINESTRING ((-88.9870775 42.5416919,-88.98806 42.541697))",964445438,Oakfield Drive,,residential,0,0,
"MULTILINESTRING ((-89.01166 42.5417291,-89.0116578 42.5424946,-89.0116566 42.5429275,-89.0116552 42.5434362,-89.0116497 42.5438612,-89.0116384 42.5441126))",964445442,Prairie Avenue,CTH G,secondary,0,0,35
"MULTILINESTRING ((-89.0116003 42.5462032,-89.011585 42.5467418))",964445443,Prairie Avenue,CTH G,secondary,0,0,35
"MULTILINESTRING ((-89.0116384 42.5441126,-89.0115888 42.5443462,-89.0115587 42.5444981,-89.0115458 42.5446057,-89.0115329 42.5449065,-89.0115285 42.5451348,-89.0115244 42.5453447,-89.0115157 42.5457928,-89.01152 42.5458878,-89.0115372 42.5460081,-89.0116003 42.5462032))",964445444,Prairie Avenue,CTH G,secondary,1,0,35
"MULTILINESTRING ((-89.0424029 42.5402147,-89.0400767 42.5401943,-89.0384705 42.5401798))",964447781,Newark Road,CTH Q,tertiary,1,1,45
"MULTILINESTRING ((-89.0580763 42.5399668,-89.0575467 42.5399407,-89.0574003 42.5399349,-89.0563341 42.5398941,-89.0561384 42.5398883,-89.0550742 42.539897,-89.0529181 42.5398912,-89.0526826 42.5398899,-89.0520024 42.5398863))",964447783,Newark Road,CTH Q,tertiary,1,0,
"MULTILINESTRING ((-89.0384705 42.5401798,-89.0379148 42.5401697,-89.0369351 42.5401633,-89.0368633 42.5401654,-89.0368165 42.5401722))",964447784,Newark Road,CTH Q,tertiary,1,0,45
"MULTILINESTRING ((-89.0368391 42.5402745,-89.0377464 42.5402702,-89.0384616 42.5402667))",964447785,Newark Road,CTH Q,tertiary,1,0,45
"MULTILINESTRING ((-89.0368391 42.5402745,-89.0368165 42.5401722))",964447786,South Riverside Drive,US 51,primary,1,0,40
"MULTILINESTRING ((-89.0368165 42.5401722,-89.03678 42.5401802,-89.0367311 42.5401972,-89.0366673 42.5402212))",964447787,Newark Road,CTH Q,tertiary,1,0,
"MULTILINESTRING ((-89.0368165 42.5401722,-89.0366835 42.5394284,-89.0366467 42.5392571,-89.0365996 42.539074,-89.0365061 42.5386785))",964447788,South Riverside Drive,US 51,primary,1,0,40
"MULTILINESTRING ((-89.0366673 42.5402212,-89.036718 42.540431,-89.0368073 42.5408369,-89.036827 42.540914,-89.036959 42.541193))",964447789,South Riverside Drive,US 51,primary,1,0,40
"MULTILINESTRING ((-89.0580763 42.5399668,-89.0660931 42.5400676,-89.0711654 42.5401372))",964447790,Newark Road,CTH Q,tertiary,0,0,
"MULTILINESTRING ((-89.0520024 42.5398863,-89.0520557 42.5399906))",964447795,South Afton Road,CTH D,tertiary,0,0,
"MULTILINESTRING ((-89.0520024 42.5398863,-89.0514673 42.5398874,-89.051066 42.5398883,-89.0508671 42.5398881,-89.0507881 42.539889,-89.0505404 42.5398975,-89.049904 42.5399177,-89.049757 42.539927,-89.0496057 42.5399425,-89.0480089 42.5401592,-89.0476223 42.5402025,-89.0474963 42.5402149,-89.0473492 42.5402211,-89.0470558 42.5402265,-89.0466698 42.5402279,-89.0462838 42.5402293,-89.0454293 42.540225,-89.0434156 42.5402147,-89.0424029 42.5402147))",964447796,Newark Road,CTH Q,tertiary,1,0,45
"MULTILINESTRING ((-89.0520557 42.5399906,-89.0524806 42.5399984,-89.0525283 42.5399985,-89.054026 42.5400016,-89.0563333 42.5400137,-89.0572008 42.5400107,-89.057333 42.5400059,-89.0575047 42.5399953,-89.0577533 42.53998,-89.0580763 42.5399668))",964447797,Newark Road,CTH Q,tertiary,1,0,
"MULTILINESTRING ((-89.0520557 42.5399906,-89.0521859 42.5402445))",964447798,South Afton Road,CTH D,tertiary,0,0,
"MULTILINESTRING ((-89.0516649 42.5392268,-89.0517823 42.5394561,-89.0517948 42.5394806))",964447799,South Afton Road,CTH D,tertiary,0,0,
"MULTILINESTRING ((-89.0517948 42.5394806,-89.0518697 42.5396268,-89.0520024 42.5398863))",964447800,South Afton Road,CTH D,tertiary,0,0,
"MULTILINESTRING ((-89.0521859 42.5402445,-89.0522234 42.5403176))",964447801,South Afton Road,CTH D,tertiary,0,0,
"MULTILINESTRING ((-89.0522234 42.5403176,-89.052466 42.540791))",964447802,South Afton Road,CTH D,tertiary,0,0,
"MULTILINESTRING ((-89.052466 42.540791,-89.055655 42.546989,-89.055943 42.547549,-89.0568453 42.5493031,-89.0581992 42.5519355,-89.058236 42.552007,-89.058334 42.552198,-89.0584217 42.5523702,-89.0588112 42.5531353,-89.0594759 42.5544409,-89.059598 42.554657,-89.059766 42.554983,-89.060545 42.556499,-89.060578 42.556568,-89.0613548 42.558206,-89.0623212 42.5602437,-89.0631 42.561886,-89.064625 42.565089,-89.065386 42.566688,-89.0655831 42.5671019,-89.066216 42.568431,-89.0678322 42.5718708,-89.068159 42.572577,-89.068337 42.572952,-89.070031 42.576529,-89.070231 42.576975,-89.070339 42.577272,-89.070417 42.57759,-89.07042 42.577618,-89.070452 42.577911,-89.070421 42.57856,-89.070327 42.579221,-89.0702437 42.5797581,-89.0701773 42.580186,-89.070119 42.580562,-89.070027 42.581239,-89.0699896 42.5816672,-89.069968 42.581915,-89.069967 42.582015,-89.069959 42.5826,-89.0700274 42.5844701))",964447803,South Afton Road,CTH D,tertiary,0,0,
"MULTILINESTRING ((-89.0348045 42.523731,-89.0348084 42.5237607,-89.0349873 42.525127,-89.034996 42.525209,-89.0350452 42.5256494,-89.0351168 42.5263387,-89.0352759 42.5278707,-89.0353273 42.5283684,-89.0354246 42.5293305,-89.0354633 42.5296949,-89.0354874 42.5299336,-89.035511 42.5301682,-89.0355391 42.530447,-89.0355856 42.530772))",964449626,South Riverside Drive,US 51,primary,0,0,40
"MULTILINESTRING ((-89.0358143 42.5323819,-89.0357539 42.5317737,-89.0357301 42.5315742,-89.0356982 42.5313867,-89.0356419 42.5310793,-89.0356055 42.5308805,-89.0355856 42.530772))",964449627,South Riverside Drive,US 51,primary,1,0,40
